id,category,code,name,evidence_type,source,api_endpoint,description,expected_frequency,is_required_evidence,created_at,updated_at,domain,required_fields,domain_id
c2266c07-a59c-4569-a6af-d83878a528f1,ITSM_GRC,EV-387,Public Content Approval Records — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""content_id"": """", ""content_title"": """", ""content_type"": """", ""submitted_by"": """", ""reviewed_by"": """", ""review_date"": """", ""confidentiality_check_passed"": true, ""approval_status"": """", ""approved_by"": """", ""approval_date"": """", ""publication_date"": """", ""comments"": """", ""created_time"": """", ""last_updated_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
3c8b8cab-73f1-4e98-a557-af8cdaae38b9,POLICY,EV-388,Threat Intelligence Monitoring Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""information_sources_defined"": true, ""threat_feed_sources"": [], ""regulatory_update_sources"": [], ""monitoring_frequency_defined"": true, ""impact_assessment_process_defined"": true, ""escalation_process_defined"": true, ""documentation_requirements_defined"": true, ""security_officer_review_required"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
3b9ebee4-390d-4baf-8980-7209a258907c,POLICY,EV-389,Security Threat Intelligence Review Records — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""review_date"": """", ""reviewed_by"": """", ""source_type"": """", ""source_name"": """", ""threat_or_update_summary"": """", ""impact_assessment_performed"": true, ""impact_summary"": """", ""actions_required"": true, ""actions_taken"": """", ""escalation_required"": true, ""approval_status"": """", ""approved_by"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
a7eac05d-03bc-4e92-849b-9350e03f536d,IAM_COMPLIANCE,EV-39,Privileged Access Register — IAM,Supporting,iam_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""record_id"": """", ""user_id"": """", ""user_name"": """", ""user_role"": """", ""system_id"": """", ""system_name"": """", ""privileged_access"": true, ""access_scope"": """", ""password_manager_enforced"": true, ""access_status"": """", ""assigned_date"": """", ""last_reviewed_time"": """", ""created_time"": """", ""last_updated_time"": """"}",311fd3a8-255b-4bc8-b6a0-0fe625d81341
557ebe8b-e625-4e2c-918e-dffee042d864,CLOUD_INFRA,EV-390,User Account Register — Cloud,Supporting,cloud_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""user_id"": """", ""username"": """", ""unique_identifier"": """", ""employee_id"": """", ""department"": """", ""role"": """", ""assigned_systems"": [], ""account_status"": """", ""creation_date"": """", ""last_login_date"": """", ""access_level"": """", ""review_status"": """", ""last_review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",1721b991-e491-4953-b2bb-ca35d815024f
0abb4b83-2d48-4090-addc-1e8efe6a9f35,DEVOPS_DEVTOOLS,EV-391,Authentication System Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""configuration_id"": """", ""system_id"": """", ""system_name"": """", ""authentication_method"": """", ""unique_identifier_enforced"": true, ""username_format_rules_defined"": true, ""duplicate_account_prevention_enabled"": true, ""multi_factor_authentication_enabled"": true, ""password_policy_enforced"": true, ""identity_provider_integration"": """", ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
7c572079-3cbe-4076-b4e9-129abd8e1212,POLICY,EV-392,Regulatory Authorities Register — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""register_id"": """", ""authority_name"": """", ""jurisdiction"": """", ""regulatory_domain"": """", ""contact_name"": """", ""contact_email"": """", ""contact_phone"": """", ""official_website"": """", ""applicable_regulations"": [], ""last_contacted_date"": """", ""last_review_date"": """", ""next_review_date"": """", ""responsible_owner"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
1e2ba605-6122-4856-95de-12ef90ba55b8,POLICY,EV-393,Insider Threat Management Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""insider_threat_definition"": """", ""detection_mechanisms_defined"": true, ""monitoring_controls_defined"": true, ""risk_scoring_defined"": true, ""investigation_process_defined"": true, ""mitigation_actions_defined"": true, ""escalation_process_defined"": true, ""integration_with_uba_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
07206fca-cfd3-4b60-be90-ad98f7c881c7,ITSM_GRC,EV-394,Insider Threat Investigation Tickets — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""ticket_id"": """", ""alert_id"": """", ""user_id"": """", ""user_identifier"": """", ""ai_system_id"": """", ""ai_system_name"": """", ""incident_description"": """", ""incident_severity"": """", ""reported_time"": """", ""assigned_to"": """", ""status"": """", ""investigation_started"": true, ""root_cause_identified"": true, ""misuse_confirmed"": true, ""remediation_action"": """", ""remediation_status"": """", ""resolution_time"": """", ""created_time"": """", ""last_updated_time"": """", ""closed_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
6b6d57cf-31fd-4179-bbe8-ba6d54ca4617,POLICY,EV-395,Simulated Phishing Campaign Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""campaign_planning_defined"": true, ""attack_scenarios_defined"": true, ""target_groups_defined"": true, ""execution_process_defined"": true, ""monitoring_and_tracking_defined"": true, ""evaluation_metrics_defined"": true, ""reporting_requirements_defined"": true, ""remediation_and_training_followup_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
03b41750-f088-4cbf-a74e-e6f6f664daca,POLICY,EV-396,Mobile Device Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""mobile_device"", ""acceptable_use_defined"": true, ""security_requirements_defined"": true, ""device_encryption_required"": true, ""authentication_requirements_defined"": true, ""remote_wipe_capability_required"": true, ""application_control_defined"": true, ""monitoring_and_compliance_defined"": true, ""roles_and_responsibilities_defined"": true, ""policy_scope"": """", ""applicable_device_types"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
465e7e5d-95ef-4771-8c2f-e326841f0789,POLICY,EV-397,Mobile Device Management Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""device_enrollment_process_defined"": true, ""security_configuration_requirements_defined"": true, ""compliance_checks_defined"": true, ""access_control_defined"": true, ""incident_handling_defined"": true, ""device_decommissioning_process_defined"": true, ""monitoring_and_enforcement_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
15385211-7052-4086-aaa7-9da1ba318efc,POLICY,EV-398,AI Project Team Structure Documentation — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""ai_project_id"": """", ""ai_project_name"": """", ""team_members"": [], ""roles_defined"": true, ""expertise_areas"": [], ""departments_involved"": [], ""interdisciplinary_composition_defined"": true, ""diversity_considerations_included"": true, ""responsibilities_assigned"": true, ""approved_by"": """", ""approval_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
0e4cd149-8ba6-41c9-9396-a7ab7a3d269b,POLICY,EV-399,Customer Risk Register — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""risk_id"": """", ""customer_id"": """", ""customer_name"": """", ""risk_title"": """", ""risk_description"": """", ""risk_category"": ""customer"", ""risk_owner"": """", ""likelihood"": """", ""impact"": """", ""risk_rating"": """", ""risk_status"": """", ""treatment_plan_defined"": true, ""treatment_actions"": [], ""mitigation_status"": """", ""residual_risk_level"": """", ""last_review_date"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
4b3a658b-9142-4829-b3c9-fcf93bc5b92c,DEVOPS_DEVTOOLS,EV-4,Automated Backup Job Logs — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:45,2026-03-27 05:49:22,,"{""job_id"": """", ""system_id"": """", ""system_name"": """", ""backup_type"": """", ""trigger_type"": """", ""start_time"": """", ""end_time"": """", ""status"": """", ""success"": true, ""error_message"": """", ""data_size"": """", ""execution_duration"": """", ""created_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
5d3da336-d374-4f89-a120-8477ff4f8e17,IAM_COMPLIANCE,EV-40,Password Manager User Access Reports — IAM,Required,iam_catalog,,,,True,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""report_id"": """", ""user_id"": """", ""user_name"": """", ""vault_id"": """", ""vault_name"": """", ""access_role"": """", ""privileged_credentials_access"": true, ""mfa_enabled"": true, ""access_status"": """", ""last_login_time"": """", ""report_generated_time"": """", ""created_time"": """"}",311fd3a8-255b-4bc8-b6a0-0fe625d81341
9a4f16b0-f714-4acd-b3ee-6ba6b2b2746d,POLICY,EV-400,Customer Risk Review Records — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""review_id"": """", ""review_date"": """", ""reviewed_by"": """", ""risks_reviewed"": [], ""updates_made"": true, ""treatment_plan_updates"": """", ""risk_status_changes"": true, ""escalations_identified"": true, ""approval_status"": """", ""approved_by"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
3128608f-4353-4f22-8f61-d1a8bbd44e73,POLICY,EV-401,AI Risk Management Roles and Responsibilities Document — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""roles_defined"": true, ""responsibilities_defined"": true, ""ai_risk_management_functions"": [], ""decision_authority_defined"": true, ""segregation_of_duties_defined"": true, ""cross_functional_roles_included"": true, ""diversity_considerations_included"": true, ""approved_by"": """", ""approval_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
89b36f8c-9ffc-4315-999d-32dd60286801,HRMS_GRC,EV-402,Team Role Assignment Records — HR,Supporting,hrms_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""employee_id"": """", ""employee_name"": """", ""role_id"": """", ""role_name"": """", ""ai_risk_management_role"": true, ""department"": """", ""assigned_date"": """", ""responsibilities"": [], ""reporting_manager"": """", ""assignment_status"": """", ""last_review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",465c7082-4a36-4567-b535-e6fe16994eec
7c6018ce-bdbf-4010-840f-5712ee38f6ba,POLICY,EV-403,Customer Support SLA Document — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""service_scope_defined"": true, ""response_time_targets_defined"": true, ""resolution_time_targets_defined"": true, ""priority_levels_defined"": true, ""escalation_criteria_defined"": true, ""measurement_metrics_defined"": true, ""reporting_requirements_defined"": true, ""approved_by"": """", ""approval_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
1df6d522-53ff-4225-b047-b4edb785b7dc,POLICY,EV-404,AI Quality Assurance Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""validation_methodology_defined"": true, ""performance_testing_defined"": true, ""reliability_testing_defined"": true, ""generalizability_assessment_defined"": true, ""limitations_documentation_required"": true, ""acceptance_criteria_defined"": true, ""approval_workflow_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
d60425a7-f467-4768-9791-882803aa6295,DEVOPS_DEVTOOLS,EV-405,AI Model Validation Reports — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""report_id"": """", ""ai_system_id"": """", ""ai_system_name"": """", ""model_version"": """", ""validation_date"": """", ""validated_by"": """", ""test_datasets_used"": [], ""performance_metrics"": {}, ""reliability_metrics"": {}, ""limitations_identified"": true, ""generalizability_constraints"": """", ""issues_identified"": true, ""recommendations_provided"": true, ""approval_status"": """", ""approved_by"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
87f402cc-ca3e-4970-be64-63c40aceb777,POLICY,EV-406,Customer Engagement Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""customer_engagement"", ""regular_engagement_required"": true, ""monthly_engagement_frequency_defined"": true, ""communication_channels_defined"": true, ""customer_success_responsibilities_defined"": true, ""engagement_tracking_required"": true, ""performance_monitoring_defined"": true, ""roles_and_responsibilities_defined"": true, ""audit_trail_required"": true, ""policy_scope"": """", ""applicable_customer_segments"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
76216003-3bf9-4721-b52e-dde6d3026b6d,POLICY,EV-407,Customer Communication Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""engagement_methods_defined"": true, ""communication_channels"": [], ""engagement_frequency_defined"": true, ""tracking_and_logging_defined"": true, ""customer_feedback_collection_defined"": true, ""escalation_process_defined"": true, ""performance_metrics_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
bc5ae308-aa29-4e0f-8712-bf3433392ab9,ITSM_GRC,EV-408,Customer Engagement Activity Records — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""customer_id"": """", ""customer_name"": """", ""engagement_type"": """", ""communication_channel"": """", ""engagement_date"": """", ""conducted_by"": """", ""summary"": """", ""follow_up_required"": true, ""next_engagement_date"": """", ""status"": """", ""created_time"": """", ""last_updated_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
4222a561-1a97-41fd-b3ab-cdb83cd27b2c,DEVOPS_DEVTOOLS,EV-409,Privileged Access Management Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""configuration_id"": """", ""pam_tool_name"": """", ""system_id"": """", ""system_name"": """", ""environment"": ""production"", ""privileged_access_controls_enabled"": true, ""role_based_access_defined"": true, ""just_in_time_access_enabled"": true, ""multi_factor_authentication_enabled"": true, ""session_recording_enabled"": true, ""approval_workflow_defined"": true, ""access_expiry_enforced"": true, ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
745c1c07-f6ac-40f2-a5d7-59a4fb5254b5,SECURITY_VULN_MGMT,EV-41,Password Vault Access Logs — Security,Supporting,security_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""log_id"": """", ""user_id"": """", ""user_name"": """", ""vault_id"": """", ""credential_id"": """", ""access_type"": """", ""access_granted"": true, ""access_time"": """", ""source_ip"": """", ""action_performed"": """", ""anomaly_detected"": true, ""created_time"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
ff8a52f2-9527-43b9-906e-f982ff67c384,DEVOPS_DEVTOOLS,EV-410,Privileged Access Activity Logs — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""log_id"": """", ""user_id"": """", ""user_identifier"": """", ""system_id"": """", ""system_name"": """", ""environment"": ""production"", ""action_performed"": """", ""privileged_access_used"": true, ""session_id"": """", ""session_recording_reference"": """", ""approval_reference"": """", ""access_start_time"": """", ""access_end_time"": """", ""log_timestamp"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
db690e98-2767-4987-8aaf-dd8893e60848,POLICY,EV-411,AI Legal and Regulatory Requirements Register — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""register_id"": """", ""ai_system_id"": """", ""ai_system_name"": """", ""regulation_name"": """", ""jurisdiction"": """", ""regulatory_domain"": """", ""requirement_description"": """", ""compliance_status"": """", ""compliance_owner"": """", ""applicable_controls"": [], ""last_review_date"": """", ""next_review_date"": """", ""contractual_obligations"": [], ""evidence_reference"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
01f04172-5b75-4421-be3d-427861866a21,POLICY,EV-412,System Status Communication Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""communication_channels_defined"": true, ""incident_notification_process_defined"": true, ""uptime_reporting_defined"": true, ""performance_issue_reporting_defined"": true, ""security_issue_reporting_defined"": true, ""notification_timelines_defined"": true, ""approval_workflow_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
ede27e07-fcf5-42ef-8f0a-52e120925b4a,SECURITY_VULN_MGMT,EV-413,System Status Page — Security,Supporting,security_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""page_id"": """", ""service_name"": """", ""service_components"": [], ""uptime_metrics_displayed"": true, ""incident_history_available"": true, ""current_status"": """", ""performance_metrics_displayed"": true, ""last_updated_time"": """", ""public_accessible"": true, ""created_time"": """", ""owner"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
c8b31a56-bd0c-4102-97a6-a9733da873d9,ITSM_GRC,EV-414,Incident Notification Records — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""incident_id"": """", ""service_name"": """", ""incident_type"": """", ""notification_type"": """", ""communication_channel"": """", ""message_summary"": """", ""sent_to"": [], ""sent_time"": """", ""acknowledgement_status"": """", ""follow_up_required"": true, ""created_time"": """", ""last_updated_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
a778a5b9-ca54-4ff9-b0ff-8d52d76d282a,DEVOPS_DEVTOOLS,EV-415,GitHub Pull Request Review Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""pr_id"": """", ""repository_name"": """", ""branch_name"": """", ""feature_name"": """", ""submitted_by"": """", ""reviewers"": [], ""ux_review_required"": true, ""ux_approval_status"": """", ""review_comments"": """", ""review_status"": """", ""merge_status"": """", ""merged_by"": """", ""merge_date"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
244f4944-e377-4542-8d6f-c45a680dc411,DEVOPS_DEVTOOLS,EV-416,Release Approval Records — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""release_id"": """", ""feature_name"": """", ""version"": """", ""ux_validation_completed"": true, ""qa_validation_completed"": true, ""approval_status"": """", ""approved_by"": """", ""approval_date"": """", ""deployment_environment"": """", ""release_notes_reference"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
5b64d0ef-a178-4941-8bdd-99d0c3ce5459,HRMS_GRC,EV-417,AI Development Training Records — HR,Supporting,hrms_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""record_id"": """", ""employee_id"": """", ""employee_name"": """", ""role"": """", ""department"": """", ""training_id"": """", ""training_name"": """", ""ai_safety_training"": true, ""assigned_date"": """", ""completion_status"": """", ""completion_date"": """", ""score"": """", ""validity_period"": """", ""expiry_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",465c7082-4a36-4567-b535-e6fe16994eec
78bdc1c8-ee0c-424f-88a1-e3dc55eb7f8e,POLICY,EV-418,Management Review Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""review_frequency_defined"": true, ""review_scope_defined"": true, ""performance_metrics_review_defined"": true, ""risk_and_control_review_defined"": true, ""action_item_tracking_defined"": true, ""participant_roles_defined"": true, ""documentation_requirements_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
61ef1323-7a9f-4a7d-a793-e3c570b54980,MANUAL_EVIDENCE,EV-419,Management Review Meeting Minutes — Compliance,Supporting,manual_evidence_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""minutes_id"": """", ""meeting_id"": """", ""meeting_date"": """", ""attendees"": [], ""agenda_items"": [], ""discussions_summary"": """", ""security_performance_reviewed"": true, ""risks_and_controls_reviewed"": true, ""decisions_made"": [], ""action_items"": [], ""assigned_to"": [], ""due_dates"": [], ""approved_by"": """", ""approval_date"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
0177be47-01ba-4658-acad-ee70d5f85281,POLICY,EV-42,Security Incident Testing Plan — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""plan_id"": """", ""plan_name"": """", ""plan_version"": """", ""plan_status"": """", ""testing_scope_defined"": true, ""testing_schedule"": """", ""testing_frequency"": """", ""participants_defined"": true, ""scenarios_defined"": true, ""approved_by"": """", ""owner"": """", ""planned_date"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
3892872d-3be4-4b69-9a4b-710764f5058e,POLICY,EV-420,ISMS Scope Document — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""isms_scope_defined"": true, ""included_assets"": [], ""excluded_assets"": [], ""organizational_boundaries_defined"": true, ""system_boundaries_defined"": true, ""applicable_locations"": [], ""dependencies_identified"": true, ""approved_by"": """", ""approval_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
29cd95b5-f570-447c-8804-2fda20b16d92,POLICY,EV-421,Statement of Applicability — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""iso_standard"": ""ISO 27001"", ""annex_controls_listed"": true, ""control_applicability_defined"": true, ""controls_included"": [], ""controls_excluded"": [], ""justification_for_inclusion_exclusion"": """", ""implementation_status"": """", ""linked_policies_and_controls"": [], ""approved_by"": """", ""approval_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
6240d512-857f-47f9-83fe-165f682ad399,POLICY,EV-422,Privacy Impact Assessment Procedure — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""assessment_scope_defined"": true, ""data_flow_analysis_required"": true, ""privacy_risk_identification_defined"": true, ""impact_evaluation_defined"": true, ""mitigation_measures_defined"": true, ""approval_workflow_defined"": true, ""integration_with_sdlc_defined"": true, ""audit_trail_required"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
adf85a7d-7b71-4bce-a3dd-7d4c14ad0d1e,DEVOPS_DEVTOOLS,EV-423,System Design Review Records — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:50,2026-03-27 05:49:22,,"{""review_id"": """", ""project_id"": """", ""project_name"": """", ""review_type"": ""design_architecture"", ""review_date"": """", ""reviewed_by"": [], ""architecture_components_reviewed"": true, ""data_flows_reviewed"": true, ""privacy_impact_considered"": true, ""issues_identified"": true, ""recommendations"": [], ""approval_status"": """", ""approved_by"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
